X,Y,date
38.816666667,14.45,1987-08-23 00:00:00+00:00
6.91666666700007,18.95,1987-10-15 00:00:00+00:00
47.3666666670001,13.65,1987-01-15 00:00:00+00:00
38.3741666670001,17.6811111110001,1987-02-02 00:00:00+00:00
38.3741666670001,17.6811111110001,1987-02-16 00:00:00+00:00
38.816666667,17.5000000000001,1987-02-18 00:00:00+00:00
32.066666667,15.65,1987-09-20 00:00:00+00:00
32.5000000000001,16.0000000000001,1987-09-20 00:00:00+00:00
23.516666667,15.3833333330001,1987-08-27 00:00:00+00:00
23.516666667,15.3833333330001,1987-09-13 00:00:00+00:00
25.2333333330001,13.8833333330001,1987-09-03 00:00:00+00:00
-12.1166666669999,17.516666667,1987-11-25 00:00:00+00:00
-10.9347222219999,18.969166667,1987-11-03 00:00:00+00:00
36.566666667,15.4833333330001,1987-05-20 00:00:00+00:00
22.4225000000001,15.4172222220001,1987-10-05 00:00:00+00:00
25.2333333330001,13.8833333330001,1987-09-14 00:00:00+00:00
25.316666667,13.816666667,1987-09-11 00:00:00+00:00
25.316666667,13.816666667,1987-09-14 00:00:00+00:00
23.3000000000001,15.3666666670001,1987-08-18 00:00:00+00:00
23.3000000000001,15.3666666670001,1987-09-15 00:00:00+00:00
32.3833333330001,15.9166666670001,1987-08-27 00:00:00+00:00
24.2,15.2333333330001,1987-10-25 00:00:00+00:00
39.1333333330001,15.2500000000001,1987-07-01 00:00:00+00:00
29.083333333,14.4166666670001,1987-09-20 00:00:00+00:00
32.2500000000001,15.966666667,1987-09-16 00:00:00+00:00
32.2500000000001,15.966666667,1987-08-26 00:00:00+00:00
34.2333333330001,15.9,1987-08-28 00:00:00+00:00
34.2333333330001,15.9,1987-09-16 00:00:00+00:00
32.5000000000001,15.966666667,1987-08-26 00:00:00+00:00
32.5000000000001,15.966666667,1987-09-17 00:00:00+00:00
39.066666667,15.833333333,1987-03-14 00:00:00+00:00
4.58333333300004,18.2500000000001,1987-11-08 00:00:00+00:00
4.46666666700003,18.1333333330001,1987-11-15 00:00:00+00:00
4.48333333300008,18.15,1987-11-17 00:00:00+00:00
4.75000000000006,18.2,1987-11-18 00:00:00+00:00
4.78333333300003,18.2333333330001,1987-11-18 00:00:00+00:00
-11.8333333329999,24.033333333,1987-12-07 00:00:00+00:00
-11.0833333329999,18.7500000000001,1987-11-29 00:00:00+00:00
-11.430833333,18.5575000000001,1987-11-30 00:00:00+00:00
-11.6999999999999,18.566666667,1987-12-01 00:00:00+00:00
-11.216666667,18.9,1987-12-01 00:00:00+00:00
-10.921666667,18.7500000000001,1987-12-01 00:00:00+00:00
-11.0833333329999,18.7500000000001,1987-12-01 00:00:00+00:00
39.1333333330001,15.833333333,1987-03-15 00:00:00+00:00
38.2388888890001,15.779166667,1987-03-17 00:00:00+00:00
38.833333333,15.1,1987-08-29 00:00:00+00:00
39.9166666670001,13.45,1987-08-29 00:00:00+00:00
38.95,13.1,1987-08-30 00:00:00+00:00
38.95,13.1,1987-09-02 00:00:00+00:00
0.43333,19.45,1987-12-13 00:00:00+00:00
32.9166666670001,17.583333333,1987-09-27 00:00:00+00:00
29.783333333,15.5000000000001,1987-09-27 00:00:00+00:00
20.9166666670001,15.816666667,1987-08-28 00:00:00+00:00
21.1,15.85,1987-08-28 00:00:00+00:00
20.9166666670001,15.816666667,1987-08-29 00:00:00+00:00
21.1333333330001,15.816666667,1987-08-29 00:00:00+00:00
20.9,15.760555556,1987-09-01 00:00:00+00:00
20.7597222220001,15.833333333,1987-09-01 00:00:00+00:00
20.9,15.7411111110001,1987-09-01 00:00:00+00:00
1.41666666700007,19.9166666670001,1987-12-26 00:00:00+00:00
-11.0833333329999,18.8666666670001,1987-11-08 00:00:00+00:00
-11.430833333,18.5575000000001,1987-11-08 00:00:00+00:00
-10.656111111,18.8666666670001,1987-11-09 00:00:00+00:00
-10.656111111,18.833333333,1987-11-09 00:00:00+00:00
-11.0833333329999,18.8666666670001,1987-11-10 00:00:00+00:00
-12.483333333,22.7,1987-12-22 00:00:00+00:00
-13.033333333,18.0000000000001,1987-12-23 00:00:00+00:00
38.533333333,17.6,1987-01-25 00:00:00+00:00
32.083333333,15.8833333330001,1987-08-28 00:00:00+00:00
32.083333333,15.8833333330001,1987-10-17 00:00:00+00:00
32.3833333330001,15.9166666670001,1987-09-11 00:00:00+00:00
32.4833333330001,15.9833333330001,1987-08-27 00:00:00+00:00
32.4833333330001,15.9833333330001,1987-09-11 00:00:00+00:00
32.3833333330001,15.85,1987-08-28 00:00:00+00:00
32.3833333330001,15.85,1987-09-11 00:00:00+00:00
32.466666667,15.9,1987-08-28 00:00:00+00:00
32.466666667,15.9,1987-09-04 00:00:00+00:00
23.466666667,15.3000000000001,1987-07-28 00:00:00+00:00
23.083333333,15.083333333,1987-07-28 00:00:00+00:00
22.95,15.083333333,1987-07-29 00:00:00+00:00
30.45,15.083333333,1987-07-27 00:00:00+00:00
30.266666667,14.8000000000001,1987-07-27 00:00:00+00:00
